
1-periodic: 

-1.13135447708953442011e+00 -3.39406343126860313397e-01
6.31354477089504723163e-01 1.8940634312685140995e-01

2-periodic: 


-4.75800051175056966558e-01 2.92740015352516939591e-01
9.75800051175056402475e-01 -1.42740015352516985217e-01


4-periodic: 

-7.06766777219408174151e-01 3.37520980960707702259e-01
6.38193992627155901628e-01 -2.12030033165822425517e-01
2.17761765718631161359e-01 1.91458197788146763818e-01
1.12506993653569264653e+00 6.53285297155897614672e-02
